## GEOMETRY EXPORT ##
# z=0.0
idx_polygon,idx_container,s0_name,s1_name,w,shear_w,poisson,vertex_i,x,y
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,12,-0.09894533803043036,-0.0812023403729466
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,13,-0.09692273235283001,-0.08360612389808345
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,14,-0.09484174404543477,-0.08595954622041838
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,15,-0.09270362661778778,-0.08826118972634456
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,16,-0.09050966799187811,-0.09050966799187808
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,17,-0.07495331880577405,-0.07495331880577402
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,18,-0.07677019079285551,-0.07309129774212908
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,19,-0.07854081928762567,-0.07118524921378395
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,20,-0.08026413772968735,-0.06923632135310034
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,21,-0.08193910805645013,-0.0672456881213464
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,22,-0.08356472132842027,-0.06521454860154643
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,23,-0.08513999833694837,-0.06314412627619792
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,24,-0.08666399019406787,-0.0610356682902916
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,25,-0.08813577890406982,-0.05889044470007781
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,26,-0.08955447791646896,-0.05670974770803228
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,27,-0.09091923266002885,-0.05449489088448149
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,28,-0.09222922105752342,-0.05224720837635709
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,29,-0.09348365402092564,-0.04996805410355575
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,30,-0.09468177592672462,-0.04765880094338831
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,31,-0.09582286507108501,-0.04532083990360987
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,32,-0.09690623410457426,-0.04295557928452891
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,33,-0.09793123044619641,-0.04056444383069951
5,,5_1_C,5_1_C,35000000000,14583333333.33333,0.2,34,-0.1182565801614447,-0.04898347934273149
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,0,-0.09050966799187811,-0.09050966799187808
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,1,-0.08826118972634459,-0.09270362661778776
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,2,-0.0859595462204184,-0.09484174404543473
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,3,-0.08360612389808347,-0.09692273235282999
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,4,-0.08120234037294669,-0.0989453380304303
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,5,-0.0787496435943203,-0.1009083427362056
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,6,-0.07624951097503155,-0.1028105640295225
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,7,-0.07370344850148428,-0.1046508560834027
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,8,-0.07111298982650908,-0.1064281103747258
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,9,-0.06847969534554844,-0.1081412563519625
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,10,-0.06580515125673239,-0.1097892620800348
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,11,-0.06309096860541237,-0.111371134861915
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,12,-0.06033878231372773,-0.1128859218365894
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,13,-0.05755025019578969,-0.114332710553026
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,14,-0.05472705195907616,-0.1157106295198007
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,15,-0.05187088819263877,-0.1170188487300519
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,16,-0.04898347934273156,-0.1182565801614447
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,17,-0.04056444383069958,-0.09793123044619637
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,18,-0.04295557928452898,-0.09690623410457423
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,19,-0.04532083990360995,-0.09582286507108496
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,20,-0.04765880094338833,-0.09468177592672461
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,21,-0.04996805410355577,-0.09348365402092562
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,22,-0.05224720837635712,-0.0922292210575234
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,23,-0.05449489088448151,-0.09091923266002884
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,24,-0.05670974770803231,-0.08955447791646894
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,25,-0.05889044470007783,-0.08813577890406979
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,26,-0.06103566829029166,-0.08666399019406783
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,27,-0.063144126276198,-0.08513999833694831
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,28,-0.06521454860154649,-0.08356472132842022
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,29,-0.06724568812134647,-0.08193910805645008
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,30,-0.06923632135310037,-0.08026413772968732
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,31,-0.07118524921378397,-0.07854081928762564
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,32,-0.07309129774212911,-0.07677019079285548
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,33,-0.07495331880577405,-0.07495331880577402
6,,6_1_C,6_1_C,35000000000,14583333333.33333,0.2,34,-0.09050966799187811,-0.09050966799187808
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,0,-0.04898347934273156,-0.1182565801614447
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,1,-0.04606656467647856,-0.1194230782508466
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,2,-0.04312190123420426,-0.1205176403434266
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,3,-0.04015126277105822,-0.1215396071159087
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,4,-0.0371564386885713,-0.1224883629737227
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,5,-0.03413923295678702,-0.1233633364218163
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,6,-0.03110146302761781,-0.1241640004089016
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,7,-0.02804495874007937,-0.1248898726449316
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,8,-0.02497156121806447,-0.1255405158916135
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,9,-0.02188312176131862,-0.1261155382257845
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,10,-0.01878150073028638,-0.126614593275492
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,11,-0.01566856642549976,-0.1270373804286349
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,12,-0.01254619396218374,-0.1273836450140412
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,13,-0.009416264140757422,-0.1276531784548723
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,14,-0.006280662313909508,-0.1278458183942621
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,15,-0.003141277250932786,-0.1279614487931142
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,16,-2.351321854362918e-17,-0.128
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,17,-1.947188410644292e-17,-0.106
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,18,-0.002601370223428713,-0.1059680747817976
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,19,-0.005201173478706311,-0.1058723183577483
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,20,-0.007797843741564741,-0.1057127884079412
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,21,-0.01038981687493341,-0.1054895810272529
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,22,-0.01297553157111699,-0.1052028306674633
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,23,-0.0155534302922684,-0.1048527100562668
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,24,-0.01812196020859198,-0.1044394300932278
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,25,-0.02067957413370964,-0.1039632397227424
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,26,-0.02322473145662823,-0.103424425784084
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,27,-0.025755899069746,-0.1028233128386217
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,28,-0.02827155229233924,-0.1021602629743166
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,29,-0.03077017578897311,-0.1014356755876141
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,30,-0.03325026448228258,-0.1006499871428619
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,31,-0.0357103244595754,-0.09980367090940016
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,32,-0.03814887387270881,-0.0988972366764823
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,33,-0.04056444383069958,-0.09793123044619637
7,,7_1_C,7_1_C,35000000000,14583333333.33333,0.2,34,-0.04898347934273156,-0.1182565801614447
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,0,-2.351321854362918e-17,-0.128
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,1,0.003141277250932739,-0.1279614487931142
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,2,0.006280662313909461,-0.1278458183942621
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,3,0.009416264140757373,-0.1276531784548723
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,4,0.01254619396218369,-0.1273836450140412
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,5,0.01566856642549971,-0.1270373804286349
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,6,0.01878150073028633,-0.126614593275492
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,7,0.02188312176131857,-0.1261155382257845
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,8,0.02497156121806442,-0.1255405158916135
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,9,0.02804495874007933,-0.1248898726449317
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,10,0.03110146302761776,-0.1241640004089016
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,11,0.03413923295678697,-0.1233633364218163
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,12,0.03715643868857126,-0.1224883629737227
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,13,0.04015126277105817,-0.1215396071159087
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,14,0.04312190123420422,-0.1205176403434266
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,15,0.04606656467647852,-0.1194230782508466
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,16,0.04898347934273152,-0.1182565801614447
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,17,0.04056444383069954,-0.09793123044619638
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,18,0.03814887387270877,-0.09889723667648231
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,19,0.03571032445957537,-0.09980367090940018
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,20,0.03325026448228255,-0.1006499871428619
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,21,0.03077017578897307,-0.1014356755876141
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,22,0.02827155229233921,-0.1021602629743166
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,23,0.02575589906974596,-0.1028233128386217
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,24,0.0232247314566282,-0.103424425784084
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,25,0.0206795741337096,-0.1039632397227424
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,26,0.01812196020859194,-0.1044394300932278
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,27,0.01555343029226836,-0.1048527100562668
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,28,0.01297553157111695,-0.1052028306674633
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,29,0.01038981687493337,-0.1054895810272529
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,30,0.0077978437415647,-0.1057127884079412
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,31,0.005201173478706272,-0.1058723183577483
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,32,0.002601370223428674,-0.1059680747817976
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,33,-1.947188410644292e-17,-0.106
8,,8_1_C,8_1_C,35000000000,14583333333.33333,0.2,34,-2.351321854362918e-17,-0.128
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,0,0.04898347934273152,-0.1182565801614447
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,1,0.05187088819263873,-0.1170188487300519
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,2,0.05472705195907612,-0.1157106295198008
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,3,0.05755025019578965,-0.114332710553026
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,4,0.0603387823137277,-0.1128859218365895
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,5,0.06309096860541233,-0.1113711348619151
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,6,0.06580515125673236,-0.1097892620800349
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,7,0.0684796953455484,-0.1081412563519625
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,8,0.07111298982650903,-0.1064281103747258
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,9,0.07370344850148423,-0.1046508560834027
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,10,0.07624951097503151,-0.1028105640295225
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,11,0.07874964359432027,-0.1009083427362056
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,12,0.08120234037294664,-0.09894533803043033
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,13,0.08360612389808343,-0.09692273235283003
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,14,0.08595954622041836,-0.09484174404543477
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,15,0.08826118972634456,-0.09270362661778778
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,16,0.09050966799187807,-0.09050966799187811
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,17,0.07495331880577402,-0.07495331880577405
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,18,0.07309129774212908,-0.07677019079285551
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,19,0.07118524921378394,-0.07854081928762567
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,20,0.06923632135310033,-0.08026413772968737
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,21,0.06724568812134644,-0.08193910805645011
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,22,0.06521454860154646,-0.08356472132842024
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,23,0.06314412627619796,-0.08513999833694834
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,24,0.06103566829029163,-0.08666399019406786
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,25,0.05889044470007779,-0.08813577890406982
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,26,0.05670974770803228,-0.08955447791646896
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,27,0.05449489088448149,-0.09091923266002887
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,28,0.05224720837635709,-0.09222922105752342
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,29,0.04996805410355575,-0.09348365402092564
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,30,0.0476588009433883,-0.09468177592672462
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,31,0.0453208399036099,-0.09582286507108499
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,32,0.04295557928452894,-0.09690623410457425
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,33,0.04056444383069954,-0.09793123044619638
9,,9_1_C,9_1_C,35000000000,14583333333.33333,0.2,34,0.04898347934273152,-0.1182565801614447
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,0,0.09050966799187807,-0.09050966799187811
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,1,0.09270362661778775,-0.0882611897263446
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,2,0.09484174404543473,-0.0859595462204184
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,3,0.09692273235282999,-0.08360612389808347
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,4,0.0989453380304303,-0.08120234037294669
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,5,0.1009083427362056,-0.07874964359432031
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,6,0.1028105640295225,-0.07624951097503155
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,7,0.1046508560834027,-0.07370344850148429
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,8,0.1064281103747258,-0.07111298982650908
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,9,0.1081412563519625,-0.06847969534554844
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,10,0.1097892620800348,-0.06580515125673239
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,11,0.111371134861915,-0.06309096860541238
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,12,0.1128859218365894,-0.06033878231372774
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,13,0.1143327105530259,-0.05755025019578969
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,14,0.1157106295198007,-0.05472705195907616
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,15,0.1170188487300519,-0.05187088819263878
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,16,0.1182565801614447,-0.04898347934273157
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,17,0.09793123044619637,-0.04056444383069958
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,18,0.09690623410457423,-0.04295557928452898
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,19,0.09582286507108496,-0.04532083990360995
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,20,0.09468177592672461,-0.04765880094338834
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,21,0.09348365402092561,-0.04996805410355578
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,22,0.0922292210575234,-0.05224720837635713
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,23,0.09091923266002884,-0.05449489088448152
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,24,0.08955447791646894,-0.05670974770803231
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,25,0.08813577890406979,-0.05889044470007783
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,26,0.08666399019406783,-0.06103566829029167
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,27,0.08513999833694831,-0.063144126276198
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,28,0.08356472132842022,-0.0652145486015465
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,29,0.08193910805645008,-0.06724568812134647
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,30,0.08026413772968732,-0.06923632135310037
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,31,0.07854081928762564,-0.07118524921378397
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,32,0.07677019079285546,-0.07309129774212912
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,33,0.07495331880577402,-0.07495331880577405
10,,10_1_C,10_1_C,35000000000,14583333333.33333,0.2,34,0.09050966799187807,-0.09050966799187811
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,0,0.1182565801614447,-0.04898347934273157
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,1,0.1194230782508466,-0.04606656467647857
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,2,0.1205176403434266,-0.04312190123420427
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,3,0.1215396071159087,-0.04015126277105822
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,4,0.1224883629737227,-0.03715643868857131
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,5,0.1233633364218163,-0.03413923295678702
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,6,0.1241640004089016,-0.03110146302761781
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,7,0.1248898726449316,-0.02804495874007938
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,8,0.1255405158916135,-0.02497156121806448
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,9,0.1261155382257845,-0.02188312176131863
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,10,0.126614593275492,-0.01878150073028639
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,11,0.1270373804286349,-0.01566856642549976
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,12,0.1273836450140412,-0.01254619396218374
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,13,0.1276531784548723,-0.009416264140757429
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,14,0.1278458183942621,-0.006280662313909517
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,15,0.1279614487931142,-0.003141277250932794
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,16,0.128,-3.135095805817225e-17
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,17,0.106,-2.596251214192389e-17
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,18,0.1059680747817976,-0.00260137022342872
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,19,0.1058723183577483,-0.005201173478706318
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,20,0.1057127884079412,-0.007797843741564745
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,21,0.1054895810272529,-0.01038981687493341
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,22,0.1052028306674632,-0.01297553157111699
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,23,0.1048527100562668,-0.01555343029226841
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,24,0.1044394300932278,-0.01812196020859199
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,25,0.1039632397227424,-0.02067957413370965
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,26,0.103424425784084,-0.02322473145662824
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,27,0.1028233128386217,-0.025755899069746
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,28,0.1021602629743166,-0.02827155229233925
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,29,0.1014356755876141,-0.03077017578897311
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,30,0.1006499871428619,-0.03325026448228259
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,31,0.09980367090940016,-0.03571032445957541
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,32,0.0988972366764823,-0.03814887387270881
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,33,0.09793123044619637,-0.04056444383069958
11,,11_1_C,11_1_C,35000000000,14583333333.33333,0.2,34,0.1182565801614447,-0.04898347934273157
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,0,0.128,-3.135095805817225e-17
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,1,0.1279614487931142,0.003141277250932731
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,2,0.1278458183942621,0.006280662313909452
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,3,0.1276531784548723,0.009416264140757366
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,4,0.1273836450140412,0.01254619396218368
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,5,0.1270373804286349,0.0156685664254997
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,6,0.126614593275492,0.01878150073028632
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,7,0.1261155382257845,0.02188312176131857
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,8,0.1255405158916135,0.02497156121806442
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,9,0.1248898726449317,0.02804495874007932
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,10,0.1241640004089016,0.03110146302761775
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,11,0.1233633364218163,0.03413923295678695
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,12,0.1224883629737227,0.03715643868857126
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,13,0.1215396071159087,0.04015126277105817
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,14,0.1205176403434267,0.04312190123420421
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,15,0.1194230782508466,0.04606656467647852
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,16,0.1182565801614447,0.04898347934273151
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,17,0.09793123044619639,0.04056444383069954
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,18,0.09889723667648231,0.03814887387270877
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,19,0.09980367090940019,0.03571032445957537
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,20,0.1006499871428619,0.03325026448228254
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,21,0.1014356755876141,0.03077017578897306
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,22,0.1021602629743166,0.0282715522923392
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,23,0.1028233128386217,0.02575589906974595
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,24,0.103424425784084,0.02322473145662819
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,25,0.1039632397227424,0.02067957413370959
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,26,0.1044394300932278,0.01812196020859193
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,27,0.1048527100562668,0.01555343029226836
12,,12_1_C,12_1_C,35000000000,14583333333.33333,0.2,28,0.1052028306674633,0.01297553157111694
